Date,High,Low,Open,Close,Volume,Adj Close,5-DayEMA,20-DayEMA,Real Lower Band,Real Middle Band,Real Upper Band,MACD,MACD_Hist,MACD_Signal,SlowD,SlowK,CCI,OBV,EMA_Reversal,EMA_Trend,StoReversal,MACDTrend,OBVTrend,CCITrend,Returns,MarketTrend
2016-11-25,221.5599975586,221.0099945068,221.1000061035,221.5200042725,37872300,211.9955291748,220.355418636,217.2016255329,207.6512,215.6665,223.6817,1.8727,0.7112,1.1615,94.4828,96.4698,116.109,7020237803,3.1537931031,Up,NoReversal,Up,Up,Reversal,-0.0037017304,Up
2016-11-28,221.4799957275,220.3600006104,221.1600036621,220.4799957275,76572500,211.0002288818,220.3969443332,217.5138512658,207.9214,216.0635,224.2055,1.8907,0.5833,1.3074,92.512,84.4845,95.1747,6943665292,2.8830930674,Up,NoReversal,Up,Down,NoReversal,0.00471702,Up
2016-11-29,221.4400024414,220.1699981689,220.5200042725,220.9100036621,69886700,211.4117431641,220.5679641095,217.8372943511,208.246,216.4815,224.7169,1.9176,0.4882,1.4294,84.8814,73.69,88.98,7013551982,2.7306697584,Up,NoReversal,Up,Up,NoReversal,-0.0019465299,Up
2016-11-30,221.8200073242,220.3099975586,221.6300048828,220.3800048828,113291800,210.9045410156,220.5053110339,218.0794572589,208.9501,216.95,224.9498,1.8745,0.356,1.5184,69.6946,50.9094,82.9877,6900260189,2.425853775,Up,NoReversal,Up,Down,NoReversal,0.0024049313,Up
2016-12-01,220.7299957275,219.1499938965,220.7299957275,219.5700073242,79040500,210.1293487549,220.1935431307,218.221414408,210.0925,217.4415,224.7904,1.7547,0.189,1.5657,53.8271,36.882,56.8491,6821219702,1.9721287227,Up,NoReversal,Up,Down,NoReversal,0.0036890173,Up
2016-12-02,220.25,219.2599945068,219.6699981689,219.6799926758,74840300,210.2346191406,220.0223596457,218.360326624,211.7561,217.9865,224.2168,1.6497,0.0672,1.5825,36.5988,22.0051,50.3687,6896060049,1.6620330218,Up,NoReversal,Reversal,Up,NoReversal,-0.0005006617,Reversal
2016-12-05,221.3999938965,220.4199981689,220.6499938965,221,67837800,211.4978637695,220.3482397638,218.6117240883,213.9966,218.609,223.2214,1.6539,0.0571,1.5968,31.2811,34.9563,79.7412,6963897870,1.7365156755,Up,NoReversal,Reversal,Up,NoReversal,-0.0059728838,Reversal
2016-12-06,221.7400054932,220.6600036621,221.2200012207,221.6999969482,59877400,212.1677703857,220.7988254919,218.9058453131,214.9752,219.0365,223.0977,1.6942,0.0779,1.6163,39.5032,61.5481,89.5734,7023775247,1.8929801788,Up,NoReversal,Reversal,Up,NoReversal,-0.0031574062,Reversal
2016-12-07,224.6699981689,221.3800048828,221.5200042725,224.6000061035,110738100,214.9430999756,222.0658856958,219.4481463408,215.4707,219.561,223.6512,1.9378,0.2572,1.6806,61.4488,87.842,161.0933,7134513297,2.617739355,Up,NoReversal,Up,Up,Reversal,-0.0129118837,Up
2016-12-08,225.6999969482,224.2599945068,224.5700073242,225.1499938965,99714400,215.4694213867,223.0939217627,219.9911794413,215.5069,219.9995,224.4921,2.1504,0.3759,1.7745,81.5408,95.2324,204.5963,7234227684,3.1027423214,Up,NoReversal,Up,Up,Reversal,-0.0024427617,Up
2016-12-09,226.5299987793,225.3699951172,225.4100036621,226.5099945068,88005800,216.7709655762,224.2326126774,220.6120189713,215.3952,220.479,225.5628,2.401,0.5012,1.8998,93.2319,96.6214,215.0102,7322233450,3.6205937061,Up,NoReversal,Up,Up,Reversal,-0.0060041528,Up
2016-12-12,226.9600067139,225.7599945068,226.3999938965,226.25,102016100,216.5221557617,224.9050751183,221.1489695455,215.656,220.9705,226.285,2.5492,0.5195,2.0297,95.0467,93.2863,193.8753,7220327212,3.7561055728,Up,NoReversal,Up,Down,Reversal,0.001149147,Up
2016-12-13,228.3399963379,227,227.0200042725,227.7599945068,110477500,217.9672088623,225.8567149144,221.7785909704,215.8388,221.529,227.2192,2.7568,0.5816,2.1751,94.421,93.3553,193.0658,7330804697,4.0781239441,Up,NoReversal,Up,Up,Reversal,-0.0066297618,Up
2016-12-14,228.2299957275,225.3699951172,227.4100036621,225.8800048828,142501800,216.1680755615,225.8644782372,222.1692018192,216.1232,221.909,227.6948,2.738,0.4503,2.2877,86.6693,73.3664,128.1132,7188302885,3.695276418,Up,NoReversal,Up,Down,Reversal,0.0083229572,Up
2016-12-15,227.8099975586,225.8899993896,226.1600036621,226.8099975586,124972600,217.0580596924,226.1796513444,222.6111823658,216.5064,222.356,228.2056,2.7662,0.3828,2.3834,75.5677,59.9813,116.3355,7313275439,3.5684689786,Up,NoReversal,Up,Up,Reversal,-0.0041003161,Up
2016-12-16,226.0800018311,224.6699981689,226.0099945068,225.0399932861,144174300,216.6334533691,225.7997653249,222.8424976915,216.9116,222.6585,228.4054,2.6157,0.1858,2.4299,55.378,32.7864,66.8452,7156855287,2.9572676334,Up,NoReversal,Up,Down,NoReversal,0.0078652876,Up
2016-12-19,226.0200042725,225.0800018311,225.25,225.5299987793,90341100,217.1051483154,225.7098431431,223.0984501761,217.4672,223.01,228.5528,2.507,0.0617,2.4453,40.0433,27.3621,65.6438,7247196434,2.611392967,Up,NoReversal,Reversal,Up,NoReversal,-0.0021726843,Reversal
2016-12-20,226.5700073242,225.8800048828,226.1499938965,226.3999938965,89838800,217.9426574707,225.9398933942,223.4128829114,217.7552,223.3225,228.8898,2.4627,0.0139,2.4488,29.1729,27.3702,75.9427,7337035244,2.5270104828,Up,NoReversal,Reversal,Up,NoReversal,-0.0038427347,Reversal
2016-12-21,226.4499969482,225.7700042725,226.25,225.7700042725,67909000,217.336227417,225.883263687,223.63737066,218.0667,223.582,229.0973,2.3496,-0.0793,2.4289,30.1397,35.6869,62.4475,7269126205,2.2458930269,Up,NoReversal,Reversal,Down,NoReversal,0.0027904044,Reversal
2016-12-22,225.7400054932,224.9199981689,225.6000061035,225.3800048828,56219100,216.9607696533,225.7155107522,223.8033358241,218.4137,223.816,229.2183,2.2031,-0.1806,2.3838,34.463,40.3319,40.9084,7212907134,1.9121749281,Up,NoReversal,Down,Down,NoReversal,0.0017304081,Up
2016-12-23,225.7200012207,225.2100067139,225.4299926758,225.7100067139,36251400,217.2784576416,225.7136760728,223.9849235279,218.6708,224.0255,229.3802,2.0896,-0.2353,2.3249,38.7039,40.093,41.9573,7249604956,1.7287525449,Up,NoReversal,Down,Up,NoReversal,-0.0014620611,Up
2016-12-27,226.7299957275,226,226.0200042725,226.2700042725,42672500,217.8175354004,225.899118806,224.2025502655,219.1351,224.315,229.4949,2.0215,-0.2427,2.2643,44.5675,53.2776,59.0777,7292277443,1.6965685405,Up,NoReversal,Down,Up,NoReversal,-0.0024749085,Up
2016-12-28,226.5899963379,224.2700042725,226.5700073242,224.3999938965,64095000,216.0173492432,225.3994105029,224.2213544208,219.5507,224.4895,229.4283,1.796,-0.3746,2.1706,45.3179,42.583,18.5283,7228182429,1.178056082,Up,NoReversal,Down,Down,NoReversal,0.0083333798,Up
2016-12-29,224.8899993896,223.8399963379,224.4799957275,224.3500061035,47719500,215.9692382813,225.0496090364,224.233606962,220.1207,224.688,229.2553,1.5948,-0.4606,2.0554,42.7888,32.5057,-11.7955,7179486349,0.8160020744,Up,NoReversal,Down,Down,NoReversal,0.0002228116,Up
2016-12-30,224.8300018311,222.7299957275,224.7299957275,223.5299987793,108998300,215.1798706055,224.543072284,224.1665966589,220.9195,224.886,228.8525,1.3536,-0.5615,1.9151,29.7998,14.3105,-50.4234,7070488021,0.3764756251,Up,NoReversal,Down,Down,NoReversal,0.0036684442,Up
2017-01-03,225.8300018311,223.8800048828,225.0399932861,225.2400054932,91366500,216.8260192871,224.7753833538,224.2688260717,221.9972,225.164,228.3308,1.2856,-0.5036,1.7892,26.7607,33.4657,-8.6281,7161854543,0.5065572821,Up,NoReversal,Down,Up,NoReversal,-0.0075919316,Up
2017-01-04,226.75,225.6100006104,225.6199951172,226.5800018311,78744400,218.1159210205,225.3769228462,224.4889380488,222.8641,225.443,228.0219,1.3246,-0.3717,1.6963,35.7611,59.507,60.2516,7240598976,0.8879847974,Up,NoReversal,Down,Up,NoReversal,-0.0059140097,Up
2017-01-05,226.5800018311,225.4799957275,226.2700042725,226.3999938965,78379000,217.9426574707,225.7179465296,224.6709433676,223.7259,225.678,227.6301,1.3257,-0.2965,1.6221,58.7481,83.2716,41.6149,7162219964,1.047003162,Up,NoReversal,Down,Down,NoReversal,0.0007950881,Up
2017-01-06,227.75,225.8999938965,226.5299987793,227.2100067139,71559900,218.7224121094,226.2152999244,224.9127589244,223.8136,225.8085,227.8034,1.376,-0.1969,1.5729,78.2937,92.1026,100.6765,7233779886,1.302541,Up,NoReversal,Down,Up,Reversal,-0.0035650402,Up
2017-01-09,227.0700073242,226.4199981689,226.9100036621,226.4600067139,46265300,218.0004425049,226.2968688542,225.0601158567,223.8839,225.874,227.8641,1.34,-0.1864,1.5263,85.9215,82.3904,67.7271,7186840210,1.2367529975,Up,NoReversal,Down,Down,NoReversal,0.0033118431,Up
2017-01-10,227.4499969482,226.0099945068,226.4799957275,226.4600067139,63771900,218.0004425049,226.3512481408,225.1934387955,223.8844,225.8715,227.8586,1.2964,-0.1839,1.4803,80.281,66.3499,62.9362,7186840210,1.1578093453,Up,NoReversal,Down,,NoReversal,0,Up
2017-01-11,227.1000061035,225.5899963379,226.3600006104,227.1000061035,74650000,218.6165161133,226.6008341284,225.3750166344,223.8611,225.914,227.9669,1.2986,-0.1454,1.444,69.7103,60.3907,57.094,7261490226,1.225817494,Up,NoReversal,Down,Up,NoReversal,-0.002818139,Up
2017-01-12,226.75,224.9600067139,226.5,226.5299987793,72113200,218.0678253174,226.5772223453,225.4850149339,223.9568,225.8525,227.7482,1.2401,-0.1632,1.4032,61.2344,56.9627,20.915,7189377045,1.0922074114,Up,NoReversal,Down,Down,NoReversal,0.0025162554,Up
2017-01-13,227.3999938965,226.6900024414,226.7299957275,227.0500030518,62717900,218.5683746338,226.7348159142,225.6340614213,223.9447,225.911,227.8773,1.2215,-0.1453,1.3669,62.6383,70.5614,106.6999,7252094910,1.1007544928,Up,NoReversal,Down,Up,Reversal,-0.0022902632,Up
2017-01-17,226.7799987793,225.8000030518,226.3099975586,226.25,59261200,217.7982788086,226.5732106094,225.6927222383,223.953,225.883,227.813,1.1293,-0.1901,1.3194,63.8661,64.0741,39.7498,7190854096,0.8804883711,Up,NoReversal,Down,Down,NoReversal,0.0035359251,Up
2017-01-18,226.8000030518,225.8999938965,226.5399932861,226.75,54793300,218.2796020508,226.6321404063,225.7934153585,224.044,225.9685,227.893,1.084,-0.1883,1.2723,68.1326,69.7623,54.8645,7245647398,0.8387250478,Up,NoReversal,Down,Up,NoReversal,-0.0022050717,Up
2017-01-19,227,225.4100036621,226.8399963379,225.9100036621,66608800,217.4709777832,226.3914281582,225.8045190065,224.0732,225.9875,227.9018,0.9692,-0.2425,1.2117,62.8764,54.7927,16.0283,7179038611,0.5869091518,Up,NoReversal,Down,Down,NoReversal,0.0037182786,Up
2017-01-20,227.3099975586,225.9700012207,226.6999969482,226.7400054932,129168600,218.2699890137,226.5076206032,225.8936129576,224.0699,226.0045,227.9391,0.9344,-0.2218,1.1562,61.4415,59.7695,69.6483,7308207234,0.6140076457,Up,NoReversal,Down,Up,NoReversal,-0.0036605884,Up
2017-01-23,226.8099975586,225.2700042725,226.7400054932,226.1499938965,75061600,217.7019805908,226.388411701,225.9180301898,224.0911,226.0235,227.9559,0.8494,-0.2454,1.0949,54.7464,49.6769,10.2924,7233145589,0.4703815111,Up,NoReversal,Down,Down,NoReversal,0.0026089393,Up
2017-01-24,228.0800018311,226.2700042725,226.3999938965,227.6000061035,95555300,219.0978546143,226.7922765018,226.0782183721,224.1098,226.1345,228.1592,0.8888,-0.1648,1.0536,57.9143,64.2965,124.7865,7328700884,0.7140581297,Up,NoReversal,Down,Up,Reversal,-0.0063708795,Up
2017-01-25,229.5700073242,228.5099945068,228.6999969482,229.5700073242,84437700,220.9942474365,227.7181867759,226.4107697009,223.8225,226.3275,228.8325,1.0667,0.0105,1.0563,63.1084,75.3518,264.4031,7413138596,1.3074170751,Up,NoReversal,Reversal,Up,Reversal,-0.0085812657,Reversal
2017-01-26,229.7100067139,229.0099945068,229.3999938965,229.3300018311,59970700,220.7632446289,228.255458461,226.6887918085,223.655,226.4805,229.306,1.1748,0.0948,1.08,77.0338,91.4532,220.8227,7353167877,1.5666666525,Up,NoReversal,Reversal,Down,Reversal,0.0010465508,Reversal
2017-01-27,229.5899963379,228.7599945068,229.4199981689,228.9700012207,59711100,220.4166564941,228.4936393809,226.9060498478,223.8544,226.709,229.5636,1.2174,0.1099,1.1075,86.1322,91.5916,175.3035,7293472653,1.5875895331,Up,NoReversal,Up,Down,Reversal,0.001572261,Up
2017-01-30,228.1999969482,226.4100036621,228.1699981689,227.5500030518,79737300,219.0497131348,228.1790939379,226.9673787243,224.2092,226.869,229.5288,1.1236,0.0129,1.1107,84.5687,70.6614,46.3108,7213735401,1.2117152135,Up,NoReversal,Reversal,Down,NoReversal,0.0062403786,Reversal
2017-01-31,227.6000061035,226.3200073242,226.9799957275,227.5299987793,75880800,219.0304412842,227.962728885,227.0209615867,224.8845,227.069,229.2535,1.0357,-0.06,1.0957,71.4439,52.0786,18.2742,7137854596,0.9417672983,Up,NoReversal,Reversal,Down,NoReversal,8.79192748530766E-05,Reversal
2017-02-01,228.5899963379,226.9400024414,227.5299987793,227.6199951172,79117700,219.1171112061,227.8484842957,227.0780123991,225.1614,227.188,229.2146,0.9622,-0.1068,1.069,53.2745,37.0835,55.8002,7216972247,0.7704718966,Up,NoReversal,Down,Up,NoReversal,-0.0003953798,Up
2017-02-02,228.1000061035,226.8200073242,227.6199951172,227.7700042725,69657600,219.2614898682,227.822324288,227.1439163871,225.2259,227.2475,229.2691,0.9056,-0.1307,1.0363,42.8745,39.4613,37.3395,7286629807,0.6784079009,Up,NoReversal,Down,Up,NoReversal,-0.0006585993,Up
2017-02-03,229.5500030518,228.4600067139,228.8200073242,229.3399963379,80563200,220.7728424072,228.3282149713,227.3530668586,225.2191,227.3945,229.5699,0.9762,-0.0481,1.0243,45.0915,58.7297,143.2166,7367192975,0.9751481127,Up,NoReversal,Reversal,Up,Reversal,-0.0068456967,Reversal
2017-02-06,229.3300018311,228.5399932861,228.8699951172,228.9299926758,57790100,220.3781738281,228.5288075395,227.5032502698,225.2073,227.4805,229.7537,0.9877,-0.0293,1.017,57.0243,72.882,110.5373,7309402867,1.0255572697,Up,NoReversal,Reversal,Down,Reversal,0.0017909565,Reversal
2017-02-07,229.6600036621,228.7200012207,229.3800048828,228.9400024414,57931200,220.3877868652,228.6658725068,227.6400838099,225.2972,227.6045,229.9118,0.9863,-0.0246,1.0108,71.5447,83.0224,105.823,7367334018,1.0257886969,Up,NoReversal,Reversal,Up,Reversal,-4.37222219500377E-05,Reversal
2017-02-08,229.3899993896,228.3099975586,228.9400024414,229.2400054932,51566200,220.6766052246,228.8572501689,227.7924573036,225.3941,227.7435,230.0929,0.9978,-0.0104,1.0082,78.7361,80.3041,85.8157,7418900236,1.0647928654,Up,NoReversal,Reversal,Up,NoReversal,-0.0013086854,Reversal
2017-02-09,230.9499969482,229.2400054932,229.2400054932,230.6000061035,65955200,221.985748291,229.4381688138,228.0598429036,225.2829,227.9185,230.5541,1.104,0.0766,1.0274,81.8699,82.2832,144.9674,7484855481,1.3783259102,Up,NoReversal,Reversal,Up,Reversal,-0.0058976608,Reversal
2017-02-10,231.7700042725,230.6199951172,231,231.5099945068,66015900,222.8617858887,230.1287773781,228.3884287705,225.1855,228.1675,231.1495,1.2472,0.1758,1.0713,83.5926,88.1905,167.3482,7550871373,1.7403486076,Up,NoReversal,Up,Up,Reversal,-0.0039306657,Up
2017-02-13,233.0700073242,232.0500030518,232.0800018311,232.7700042725,55182100,224.0747070313,231.0091863429,228.8057216755,224.9106,228.4535,231.9964,1.4457,0.2994,1.1462,87.1496,90.9752,194.8211,7606053423,2.2034646674,Up,NoReversal,Up,Up,Reversal,-0.0054131105,Up
2017-02-14,233.7100067139,232.1600036621,232.5599975586,233.6999969482,67794500,224.9699554443,231.9061232113,229.27184313,224.7602,228.826,232.8918,1.6589,0.4101,1.2487,91.4994,95.3326,190.9532,7677162406,2.6342800813,Up,NoReversal,Up,Up,Reversal,-0.0039794296,Up
2017-02-15,235.1399993896,233.3899993896,233.4499969482,234.9199981689,86785800,226.1443939209,232.9107481972,229.8097626575,224.4986,229.2345,233.9704,1.9043,0.5245,1.3799,94.2801,96.5326,211.87,7763948232,3.1009855397,Up,NoReversal,Up,Up,Reversal,-0.0051932625,Up
2017-02-16,235.1600036621,233.8500061035,234.9499969482,234.7200012207,84722400,225.9518890381,233.5138325384,230.2774044255,224.6292,229.675,234.7208,2.059,0.5433,1.5157,95.7667,95.4349,173.404,7679225795,3.2364281129,Up,NoReversal,Up,Down,Reversal,0.0008520661,Up
2017-02-17,235.0899963379,233.9299926758,233.9499969482,235.0899963379,77204100,226.3080444336,234.0392204715,230.7357465124,224.7162,230.0925,235.4688,2.1862,0.5364,1.6498,95.5888,94.7989,146.1679,7756429899,3.3034739592,Up,NoReversal,Up,Up,Reversal,-0.0015738446,Up
2017-02-21,236.6900024414,235.5099945068,235.5200042725,236.4900054932,88946100,227.65574646,234.8561488121,231.2837711772,224.8725,230.6095,236.3465,2.3727,0.5783,1.7944,94.9553,94.632,160.248,7845375950,3.5723776349,Up,NoReversal,Up,Up,Reversal,-0.0059199506,Up
2017-02-22,236.5399932861,235.8300018311,236.0200042725,236.2799987793,62115200,227.4535980225,235.3307654678,231.7596023774,224.979,231.0435,237.108,2.475,0.5445,1.9305,94.3733,93.6891,135.1051,7783260765,3.5711630904,Up,NoReversal,Up,Down,Reversal,0.0008888044,Up
2017-02-23,236.8999938965,235.5599975586,236.8800048828,236.4400024414,74615900,227.6076202393,235.7005111257,232.2053547644,224.9297,231.387,237.8443,2.5397,0.4873,2.0523,92.5603,89.3596,118.2079,7857876667,3.4951563612,Up,NoReversal,Up,Up,Reversal,-0.0006767199,Up
2017-02-24,236.7899932861,235.4100036621,235.4600067139,236.7400054932,82381600,227.8964233398,236.0470092482,232.6372262624,224.9728,231.7575,238.5422,2.5853,0.4264,2.1589,90.6947,89.0355,103.6408,7940258279,3.4097829858,Up,NoReversal,Up,Up,Reversal,-0.0012672258,Up
2017-02-27,237.3099975586,236.3500061035,236.6399993896,237.1100006104,56515400,228.2525939941,236.4013397023,233.0632047718,225.1256,232.1645,239.2034,2.6212,0.3698,2.2514,89.3544,89.6682,103.4975,7996773719,3.3381349305,Up,NoReversal,Up,Up,Reversal,-0.0015604366,Up
2017-02-28,236.9499969482,236.0200042725,236.6699981689,236.4700012207,96961900,227.6364898682,236.4242268751,233.3876615764,225.668,232.6105,239.553,2.5683,0.2536,2.3148,86.2208,79.9587,86.0374,7899811781,3.0365652987,Up,NoReversal,Up,Down,NoReversal,0.0027064718,Up
2017-03-01,240.3200073242,238.3699951172,238.3899993896,239.7799987793,149158200,230.8228302002,237.5428175098,233.9964555957,226.0246,233.223,240.4214,2.7617,0.3576,2.4042,82.5717,78.0884,136.4046,8048969951,3.5463619141,Up,NoReversal,Up,Up,Reversal,-0.0138043105,Up
2017-03-02,239.5700073242,238.2100067139,239.5599975586,238.2700042725,70246000,229.3692626953,237.7852130974,234.4034602316,226.72,233.7555,240.791,2.7613,0.2857,2.4756,75.2423,67.68,109.6621,7978723973,3.3817528658,Up,NoReversal,Up,Down,Reversal,0.0063373252,Up
2017-03-03,238.6100006104,237.7299957275,238.1699981689,238.4199981689,81974300,229.5136413574,237.9968081212,234.7859876542,227.5389,234.288,241.0371,2.7415,0.2127,2.5288,71.1579,67.7053,94.2231,8060698273,3.210820467,Up,NoReversal,Up,Up,NoReversal,-0.0006291163,Up
2017-03-06,238.1199951172,237.0099945068,237.5,237.7100067139,55391500,228.8301849365,237.9012076521,235.0644656599,228.2031,234.7065,241.2099,2.638,0.0874,2.5506,62.1825,51.1622,75.0303,8005306740,2.8367419922,Up,NoReversal,Reversal,Down,NoReversal,0.0029867967,Reversal
2017-03-07,237.7700042725,236.7599945068,237.3600006104,237,65103700,228.1466674805,237.6008051014,235.2488022637,229.1082,235.11,241.1118,2.4703,-0.0642,2.5346,50.9536,33.9932,58.8377,7940203003,2.3520028377,Up,NoReversal,Reversal,Down,NoReversal,0.0029958089,Reversal
2017-03-08,237.6399993896,236.3999938965,237.3399963379,236.5599975586,78168800,227.7231140137,237.2538692538,235.3736780061,230.1761,235.491,240.8059,2.2756,-0.2071,2.4828,34.0698,17.0539,45.3125,7862034208,1.8801912477,Up,NoReversal,Down,Down,NoReversal,0.0018600036,Up
2017-03-09,237.2400054932,235.7400054932,236.6999969482,236.8600006104,90683900,228.0119171143,237.122579706,235.5152325398,231.3745,235.872,240.3695,2.1211,-0.2893,2.4104,22.6616,16.9378,31.6807,7952718126,1.6073471662,Up,NoReversal,Down,Up,NoReversal,-0.0012665839,Up
2017-03-10,238.0200042725,236.5899963379,237.9700012207,237.6900024414,81991700,228.8109283447,237.3117206178,235.7223534828,232.376,236.2265,240.077,2.0421,-0.2947,2.3368,25.3311,42.0015,58.2503,8034709778,1.589367135,Up,NoReversal,Down,Up,NoReversal,-0.003491951,Up
2017-03-13,237.8600006104,237.2400054932,237.6199951172,237.8099975586,57256800,228.9264526367,237.4778129314,235.9211767282,233.3039,236.5415,239.7791,1.9665,-0.2962,2.2627,43.1738,70.5822,64.5375,8091966602,1.5566362033,Up,NoReversal,Down,Up,NoReversal,-0.000504584,Up
2017-03-14,237.2400054932,236.1900024414,237.1799926758,236.8999938965,59880800,228.0504150391,237.2852065864,236.0143974109,234.0107,236.748,239.4853,1.8123,-0.3604,2.1726,62.3723,74.5331,10.9447,8032085824,1.2708091756,Up,NoReversal,Down,Down,NoReversal,0.0038412988,Up
